id,awayTeam,group,homeTeam,lastUpdated,matchday,referees,score,season,stage,status,utcDate,winner,homeTeamName,awayTeamName,corona,league,year
264597,"{'id': 64, 'name': 'Liverpool FC'}",Regular Season,"{'id': 68, 'name': 'Norwich City FC'}",2020-02-15T23:59:31Z,26.0,"[{'id': 11494, 'name': 'Stuart Attwell', 'nationality': None}, {'id': 11504, 'name': 'Simon Long', 'nationality': None}, {'id': 98555, 'name': 'Sian Massey-Ellis', 'nationality': None}, {'id': 11556, 'name': 'David Coote', 'nationality': None}, {'id': 11520, 'name': 'Paul Tierney', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 1}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-02-15 17:30:00,AWAY_TEAM,Norwich City FC,Liverpool FC,pre,PL,2019
264592,"{'id': 73, 'name': 'Tottenham Hotspur FC'}",Regular Season,"{'id': 58, 'name': 'Aston Villa FC'}",2020-02-16T23:59:32Z,26.0,"[{'id': 11551, 'name': 'Martin Atkinson', 'nationality': None}, {'id': 11438, 'name': 'Dan Cook', 'nationality': None}, {'id': 11564, 'name': 'Stuart Burt', 'nationality': None}, {'id': 11580, 'name': 'Anthony Taylor', 'nationality': None}, {'id': 11567, 'name': 'Jonathan Moss', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 3}, 'halfTime': {'homeTeam': 1, 'awayTeam': 2}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-02-16 14:00:00,AWAY_TEAM,Aston Villa FC,Tottenham Hotspur FC,pre,PL,2019
264594,"{'id': 67, 'name': 'Newcastle United FC'}",Regular Season,"{'id': 57, 'name': 'Arsenal FC'}",2020-02-16T23:59:32Z,26.0,"[{'id': 11479, 'name': 'Lee Mason', 'nationality': None}, {'id': 11495, 'name': 'Ian Hussin', 'nationality': None}, {'id': 11570, 'name': 'Harry Lennard', 'nationality': None}, {'id': 11423, 'name': 'Andy Madley', 'nationality': None}, {'id': 11487, 'name': 'Kevin Friend', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 4, 'awayTeam': 0}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-02-16 16:30:00,HOME_TEAM,Arsenal FC,Newcastle United FC,pre,PL,2019
264595,"{'id': 66, 'name': 'Manchester United FC'}",Regular Season,"{'id': 61, 'name': 'Chelsea FC'}",2020-02-18T03:45:00Z,26.0,"[{'id': 11580, 'name': 'Anthony Taylor', 'nationality': None}, {'id': 11581, 'name': 'Gary Beswick', 'nationality': None}, {'id': 11615, 'name': 'Adam Nunn', 'nationality': None}, {'id': 11494, 'name': 'Stuart Attwell', 'nationality': None}, {'id': 11443, 'name': 'Chris Kavanagh', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 2}, 'halfTime': {'homeTeam': 0, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-02-17 20:00:00,AWAY_TEAM,Chelsea FC,Manchester United FC,pre,PL,2019
264593,"{'id': 563, 'name': 'West Ham United FC'}",Regular Season,"{'id': 65, 'name': 'Manchester City FC'}",2020-02-24T15:35:20Z,26.0,"[{'id': 11503, 'name': 'Graham Scott', 'nationality': None}, {'id': 11424, 'name': 'Neil Davies', 'nationality': None}, {'id': 11586, 'name': 'Richard West', 'nationality': None}, {'id': 11443, 'name': 'Chris Kavanagh', 'nationality': None}, {'id': 11585, 'name': 'Craig Pawson', 'nationality': None}, {'id': 11487, 'name': 'Kevin Friend', 'nationality': None}, {'id': 11575, 'name': 'Mike Dean', 'nationality': None}, {'id': 11423, 'name': 'Andy Madley', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 0}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-02-19 19:30:00,HOME_TEAM,Manchester City FC,West Ham United FC,pre,PL,2019
264604,"{'id': 73, 'name': 'Tottenham Hotspur FC'}",Regular Season,"{'id': 61, 'name': 'Chelsea FC'}",2020-02-22T23:59:25Z,27.0,"[{'id': 11605, 'name': 'Michael Oliver', 'nationality': None}, {'id': 11564, 'name': 'Stuart Burt', 'nationality': None}, {'id': 11488, 'name': 'Simon Bennett', 'nationality': None}, {'id': 11487, 'name': 'Kevin Friend', 'nationality': None}, {'id': 11556, 'name': 'David Coote', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 1}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-02-22 12:30:00,HOME_TEAM,Chelsea FC,Tottenham Hotspur FC,pre,PL,2019
264606,"{'id': 397, 'name': 'Brighton & Hove Albion FC'}",Regular Season,"{'id': 356, 'name': 'Sheffield United FC'}",2020-02-22T23:59:25Z,27.0,"[{'id': 11503, 'name': 'Graham Scott', 'nationality': None}, {'id': 11424, 'name': 'Neil Davies', 'nationality': None}, {'id': 11505, 'name': 'Derek Eaton', 'nationality': None}, {'id': 11549, 'name': 'David Webb', 'nationality': None}, {'id': 11317, 'name': 'Darren Bond', 'nationality': None}]","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 1}, 'halfTime': {'homeTeam': 1, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-02-22 15:00:00,DRAW,Sheffield United FC,Brighton & Hove Albion FC,pre,PL,2019
264608,"{'id': 1044, 'name': 'AFC Bournemouth'}",Regular Season,"{'id': 328, 'name': 'Burnley FC'}",2020-02-22T23:59:25Z,27.0,"[{'id': 11575, 'name': 'Mike Dean', 'nationality': None}, {'id': 11576, 'name': 'Darren Cann', 'nationality': None}, {'id': 11521, 'name': 'Mark Scholes', 'nationality': None}, {'id': 11378, 'name': 'Tony Harrington', 'nationality': None}, {'id': 11443, 'name': 'Chris Kavanagh', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 0}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-02-22 15:00:00,HOME_TEAM,Burnley FC,AFC Bournemouth,pre,PL,2019
264609,"{'id': 58, 'name': 'Aston Villa FC'}",Regular Season,"{'id': 340, 'name': 'Southampton FC'}",2020-02-24T15:35:21Z,27.0,"[{'id': 11585, 'name': 'Craig Pawson', 'nationality': None}, {'id': 11586, 'name': 'Richard West', 'nationality': None}, {'id': 11425, 'name': 'Nicholas Hopton', 'nationality': None}, {'id': 11519, 'name': 'Keith Stroud', 'nationality': None}, {'id': 11430, 'name': 'Simon Hooper', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 0}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-02-22 15:00:00,HOME_TEAM,Southampton FC,Aston Villa FC,pre,PL,2019
264610,"{'id': 67, 'name': 'Newcastle United FC'}",Regular Season,"{'id': 354, 'name': 'Crystal Palace FC'}",2020-02-22T23:59:25Z,27.0,"[{'id': 11309, 'name': 'Peter Bankes', 'nationality': None}, {'id': 11495, 'name': 'Ian Hussin', 'nationality': None}, {'id': 11570, 'name': 'Harry Lennard', 'nationality': None}, {'id': 11494, 'name': 'Stuart Attwell', 'nationality': None}, {'id': 11423, 'name': 'Andy Madley', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 0}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-02-22 15:00:00,HOME_TEAM,Crystal Palace FC,Newcastle United FC,pre,PL,2019
264607,"{'id': 65, 'name': 'Manchester City FC'}",Regular Season,"{'id': 338, 'name': 'Leicester City FC'}",2020-02-23T15:25:04Z,27.0,"[{'id': 11520, 'name': 'Paul Tierney', 'nationality': None}, {'id': 11581, 'name': 'Gary Beswick', 'nationality': None}, {'id': 11606, 'name': 'Constantine Hatzidakis', 'nationality': None}, {'id': 11567, 'name': 'Jonathan Moss', 'nationality': None}, {'id': 11556, 'name': 'David Coote', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 1}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-02-22 17:30:00,AWAY_TEAM,Leicester City FC,Manchester City FC,pre,PL,2019
264601,"{'id': 68, 'name': 'Norwich City FC'}",Regular Season,"{'id': 76, 'name': 'Wolverhampton Wanderers FC'}",2020-02-24T15:45:03Z,27.0,"[{'id': 11443, 'name': 'Chris Kavanagh', 'nationality': None}, {'id': 11438, 'name': 'Dan Cook', 'nationality': None}, {'id': 98555, 'name': 'Sian Massey-Ellis', 'nationality': None}, {'id': 11309, 'name': 'Peter Bankes', 'nationality': None}, {'id': 11605, 'name': 'Michael Oliver', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 0}, 'halfTime': {'homeTeam': 2, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-02-23 14:00:00,HOME_TEAM,Wolverhampton Wanderers FC,Norwich City FC,pre,PL,2019
264605,"{'id': 346, 'name': 'Watford FC'}",Regular Season,"{'id': 66, 'name': 'Manchester United FC'}",2020-02-24T15:40:04Z,27.0,"[{'id': 11551, 'name': 'Martin Atkinson', 'nationality': None}, {'id': 11530, 'name': 'Lee Betts', 'nationality': None}, {'id': 11552, 'name': 'Peter Kirkup', 'nationality': None}, {'id': 11580, 'name': 'Anthony Taylor', 'nationality': None}, {'id': 11610, 'name': 'Andre Marriner', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 0}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-02-23 14:00:00,HOME_TEAM,Manchester United FC,Watford FC,pre,PL,2019
264603,"{'id': 62, 'name': 'Everton FC'}",Regular Season,"{'id': 57, 'name': 'Arsenal FC'}",2020-02-24T16:55:04Z,27.0,"[{'id': 11494, 'name': 'Stuart Attwell', 'nationality': None}, {'id': 11615, 'name': 'Adam Nunn', 'nationality': None}, {'id': 11504, 'name': 'Simon Long', 'nationality': None}, {'id': 11430, 'name': 'Simon Hooper', 'nationality': None}, {'id': 11585, 'name': 'Craig Pawson', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 2}, 'halfTime': {'homeTeam': 2, 'awayTeam': 2}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-02-23 16:30:00,HOME_TEAM,Arsenal FC,Everton FC,pre,PL,2019
264602,"{'id': 563, 'name': 'West Ham United FC'}",Regular Season,"{'id': 64, 'name': 'Liverpool FC'}",2020-02-25T02:50:00Z,27.0,"[{'id': 11567, 'name': 'Jonathan Moss', 'nationality': None}, {'id': 11531, 'name': 'Marc Perry', 'nationality': None}, {'id': 11480, 'name': 'Eddie Smart', 'nationality': None}, {'id': 11479, 'name': 'Lee Mason', 'nationality': None}, {'id': 11520, 'name': 'Paul Tierney', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 2}, 'halfTime': {'homeTeam': 1, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-02-24 20:00:00,HOME_TEAM,Liverpool FC,West Ham United FC,pre,PL,2019
264616,"{'id': 338, 'name': 'Leicester City FC'}",Regular Season,"{'id': 68, 'name': 'Norwich City FC'}",2020-02-29T05:05:02Z,28.0,"[{'id': 11585, 'name': 'Craig Pawson', 'nationality': None}, {'id': 11586, 'name': 'Richard West', 'nationality': None}, {'id': 11424, 'name': 'Neil Davies', 'nationality': None}, {'id': 23568, 'name': 'Jarred Gillett', 'nationality': None}, {'id': 11503, 'name': 'Graham Scott', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 0}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-02-28 20:00:00,HOME_TEAM,Norwich City FC,Leicester City FC,pre,PL,2019
264618,"{'id': 354, 'name': 'Crystal Palace FC'}",Regular Season,"{'id': 397, 'name': 'Brighton & Hove Albion FC'}",2020-03-05T13:35:25Z,28.0,"[{'id': 11551, 'name': 'Martin Atkinson', 'nationality': None}, {'id': 11438, 'name': 'Dan Cook', 'nationality': None}, {'id': 98555, 'name': 'Sian Massey-Ellis', 'nationality': None}, {'id': 11396, 'name': 'Tim Robinson', 'nationality': None}, {'id': 11487, 'name': 'Kevin Friend', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 1}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-02-29 12:30:00,AWAY_TEAM,Brighton & Hove Albion FC,Crystal Palace FC,pre,PL,2019
264613,"{'id': 328, 'name': 'Burnley FC'}",Regular Season,"{'id': 67, 'name': 'Newcastle United FC'}",2020-02-29T23:59:27Z,28.0,"[{'id': 11423, 'name': 'Andy Madley', 'nationality': None}, {'id': 11544, 'name': 'Simon Beck', 'nationality': None}, {'id': 11595, 'name': 'Adrian Holmes', 'nationality': None}, {'id': 11290, 'name': 'Steve Martin', 'nationality': None}, {'id': 23568, 'name': 'Jarred Gillett', 'nationality': None}]","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 0}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-02-29 15:00:00,DRAW,Newcastle United FC,Burnley FC,pre,PL,2019
264617,"{'id': 340, 'name': 'Southampton FC'}",Regular Season,"{'id': 563, 'name': 'West Ham United FC'}",2020-02-29T23:59:28Z,28.0,"[{'id': 11580, 'name': 'Anthony Taylor', 'nationality': None}, {'id': 11581, 'name': 'Gary Beswick', 'nationality': None}, {'id': 11615, 'name': 'Adam Nunn', 'nationality': None}, {'id': 11446, 'name': 'Robert Jones', 'nationality': None}, {'id': 11494, 'name': 'Stuart Attwell', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 1}, 'halfTime': {'homeTeam': 2, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-02-29 15:00:00,HOME_TEAM,West Ham United FC,Southampton FC,pre,PL,2019
264620,"{'id': 61, 'name': 'Chelsea FC'}",Regular Season,"{'id': 1044, 'name': 'AFC Bournemouth'}",2020-02-29T23:59:26Z,28.0,"[{'id': 11610, 'name': 'Andre Marriner', 'nationality': None}, {'id': 11611, 'name': 'Scott Ledger', 'nationality': None}, {'id': 11431, 'name': 'Daniel Robathan', 'nationality': None}, {'id': 11503, 'name': 'Graham Scott', 'nationality': None}, {'id': 11520, 'name': 'Paul Tierney', 'nationality': None}]","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 2}, 'halfTime': {'homeTeam': 0, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-02-29 15:00:00,DRAW,AFC Bournemouth,Chelsea FC,pre,PL,2019
264619,"{'id': 64, 'name': 'Liverpool FC'}",Regular Season,"{'id': 346, 'name': 'Watford FC'}",2020-02-29T23:59:28Z,28.0,"[{'id': 11605, 'name': 'Michael Oliver', 'nationality': None}, {'id': 11564, 'name': 'Stuart Burt', 'nationality': None}, {'id': 11488, 'name': 'Simon Bennett', 'nationality': None}, {'id': 11567, 'name': 'Jonathan Moss', 'nationality': None}, {'id': 11575, 'name': 'Mike Dean', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 0}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-02-29 17:30:00,HOME_TEAM,Watford FC,Liverpool FC,pre,PL,2019
264614,"{'id': 76, 'name': 'Wolverhampton Wanderers FC'}",Regular Season,"{'id': 73, 'name': 'Tottenham Hotspur FC'}",2020-03-01T23:59:29Z,28.0,"[{'id': 11494, 'name': 'Stuart Attwell', 'nationality': None}, {'id': 11531, 'name': 'Marc Perry', 'nationality': None}, {'id': 11504, 'name': 'Simon Long', 'nationality': None}, {'id': 11487, 'name': 'Kevin Friend', 'nationality': None}, {'id': 11430, 'name': 'Simon Hooper', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 3}, 'halfTime': {'homeTeam': 2, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-03-01 14:00:00,AWAY_TEAM,Tottenham Hotspur FC,Wolverhampton Wanderers FC,post,PL,2019
264615,"{'id': 66, 'name': 'Manchester United FC'}",Regular Season,"{'id': 62, 'name': 'Everton FC'}",2020-03-01T23:59:29Z,28.0,"[{'id': 11443, 'name': 'Chris Kavanagh', 'nationality': None}, {'id': 11530, 'name': 'Lee Betts', 'nationality': None}, {'id': 11606, 'name': 'Constantine Hatzidakis', 'nationality': None}, {'id': 11585, 'name': 'Craig Pawson', 'nationality': None}, {'id': 11567, 'name': 'Jonathan Moss', 'nationality': None}]","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 1}, 'halfTime': {'homeTeam': 1, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-03-01 14:00:00,DRAW,Everton FC,Manchester United FC,post,PL,2019
264622,"{'id': 1044, 'name': 'AFC Bournemouth'}",Regular Season,"{'id': 64, 'name': 'Liverpool FC'}",2020-03-07T23:59:22Z,29.0,"[{'id': 11520, 'name': 'Paul Tierney', 'nationality': None}, {'id': 11564, 'name': 'Stuart Burt', 'nationality': None}, {'id': 11606, 'name': 'Constantine Hatzidakis', 'nationality': None}, {'id': 11575, 'name': 'Mike Dean', 'nationality': None}, {'id': 11605, 'name': 'Michael Oliver', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 1}, 'halfTime': {'homeTeam': 2, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-03-07 12:30:00,HOME_TEAM,Liverpool FC,AFC Bournemouth,post,PL,2019
264621,"{'id': 397, 'name': 'Brighton & Hove Albion FC'}",Regular Season,"{'id': 76, 'name': 'Wolverhampton Wanderers FC'}",2020-03-07T23:59:23Z,29.0,"[{'id': 11610, 'name': 'Andre Marriner', 'nationality': None}, {'id': 11611, 'name': 'Scott Ledger', 'nationality': None}, {'id': 11504, 'name': 'Simon Long', 'nationality': None}, {'id': 11472, 'name': 'Jeremy Simpson', 'nationality': None}, {'id': 11605, 'name': 'Michael Oliver', 'nationality': None}]","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 0}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-03-07 15:00:00,DRAW,Wolverhampton Wanderers FC,Brighton & Hove Albion FC,post,PL,2019
264623,"{'id': 563, 'name': 'West Ham United FC'}",Regular Season,"{'id': 57, 'name': 'Arsenal FC'}",2020-03-07T23:59:23Z,29.0,"[{'id': 11551, 'name': 'Martin Atkinson', 'nationality': None}, {'id': 11530, 'name': 'Lee Betts', 'nationality': None}, {'id': 98555, 'name': 'Sian Massey-Ellis', 'nationality': None}, {'id': 11327, 'name': 'John Brooks', 'nationality': None}, {'id': 11487, 'name': 'Kevin Friend', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 0}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-03-07 15:00:00,HOME_TEAM,Arsenal FC,West Ham United FC,post,PL,2019
264626,"{'id': 68, 'name': 'Norwich City FC'}",Regular Season,"{'id': 356, 'name': 'Sheffield United FC'}",2020-03-07T23:59:23Z,29.0,"[{'id': 11430, 'name': 'Simon Hooper', 'nationality': None}, {'id': 11505, 'name': 'Derek Eaton', 'nationality': None}, {'id': 11521, 'name': 'Mark Scholes', 'nationality': None}, {'id': 11405, 'name': 'Michael Salisbury', 'nationality': None}, {'id': 11479, 'name': 'Lee Mason', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 0}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-03-07 15:00:00,HOME_TEAM,Sheffield United FC,Norwich City FC,post,PL,2019
264629,"{'id': 67, 'name': 'Newcastle United FC'}",Regular Season,"{'id': 340, 'name': 'Southampton FC'}",2020-03-07T23:59:23Z,29.0,"[{'id': 11503, 'name': 'Graham Scott', 'nationality': None}, {'id': 11424, 'name': 'Neil Davies', 'nationality': None}, {'id': 11586, 'name': 'Richard West', 'nationality': None}, {'id': 11476, 'name': 'Andy Woolmer', 'nationality': None}, {'id': 11443, 'name': 'Chris Kavanagh', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 1}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 468, 'startDate': '2019-08-09', 'endDate': '2020-07-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2020-03-07 15:00:00,AWAY_TEAM,Southampton FC,Newcastle United FC,post,PL,2019
